;iso3c;year;country.IDEA;Ticker;ID;blpi_tot_q;blpi_level;blpi_tot_miss;blpi_miss_pct;pf_tot_q;pf_level;pf_tot_miss;pf_miss_pct;rs_tot_q;rs_level;rs_tot_miss;rs_miss_pct;os_tot_q;os_level;os_tot_miss;os_miss_pct;idea_tot_q;idea_level;idea_tot_miss;blpi_pct;pf_pct;rs_pct;os_pct;idea_miss_pct;idea_pct;CoC;idea_pct_diff;CoC_diff;wb_region;wb_income;un_region_name;un_sub_region_name;un_intermediate._region_name;un_dev_devping;iso2c;country.wb;gini;lifeexpectancy;GDP;natres;ruralpop;tertiaryschool;region;capital;longitude;latitude;income;lending;country.fotp;FOTP;cname;fh_status;fh_fotpc;dr_sg;dr_eg;hf_trade;sgi_ecgf;fi_index;fi_index_cl;hf_business;hf_efiscore;hf_financ;hf_fiscal;country;wefji;
708;LBR;2013;Liberia;LBR;16;16;12;0;0;6;0;0;0;5;1;0;0;8;7;0;0;32;20;0;0.75;0;0.2;0.88;0;0.63;-0.6849;0;-0.1065;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;LR;Liberia;NA;60.52039024;1946500000;NA;51.079;NA;Sub-Saharan Africa (all income levels);Monrovia;-10.7957;6.30039;Low income;IDA;Liberia;56;Liberia;2;21;21.85032845;NA;61.4;NA;NA;NA;56.5;49.3;20;76.6;Liberia;3.427272754;134
709;LBR;2014;Liberia;LBR;16;16;12;0;0;6;0;0;0;5;1;0;0;8;7;0;0;32;20;0;0.75;0;0.2;0.88;0;0.63;-0.7797;0;-0.0948;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;LR;Liberia;NA;60.83441463;2.01E+09;NA;50.692;NA;Sub-Saharan Africa (all income levels);Monrovia;-10.7957;6.30039;Low income;IDA;Liberia;58;Liberia;2;21;NA;NA;64.1;NA;7.22;NA;62.3;52.4;20;83.6;Liberia;NA;134
710;LBR;2015;Liberia;LBR;16;16;12;0;0;6;0;0;0;5;1;0;0;8;7;0;0;32;20;0;0.75;0;0.2;0.88;0;0.63;-0.6106;0;0.169;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;LR;Liberia;NA;NA;2.05E+09;NA;50.299;NA;Sub-Saharan Africa (all income levels);Monrovia;-10.7957;6.30039;Low income;IDA;Liberia;60;Liberia;2;21;NA;NA;74.4;NA;NA;NA;60.1;52.7;20;83;Liberia;4.227848053;134
711;LBY;2006;Libya;LBY;17;16;0;0;0;6;0;0;0;5;0;0;0;8;0;0;0;32;0;0;0;0;0;0;0;0;-1.0284;0;-0.1543;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.63104878;54961936663;66.47585179;22.966;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;96;Libya;3;29;37.74753571;49.38150024;34.6;NA;NA;NA;20;33.2;30;52.2;Libya;NA;134
712;LBY;2007;Libya;LBY;17;16;0;0;0;6;0;0;0;5;0;0;0;8;0;0;0;32;0;0;0;0;0;0;0;0;-0.9622;0;0.0662;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.73863415;67516236338;59.33860423;22.825;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;96;Libya;3;29;37.70088577;49.44342804;39.6;NA;NA;NA;20;37;20;81.7;Libya;3.926829268;134
713;LBY;2008;Libya;LBY;17;16;0;0;0;6;0;0;0;5;0;0;0;8;0;0;0;32;0;0;0;0;0;0;0;0;-0.8601;0;0.1021;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.78739024;87140405361;61.35383495;22.676;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;94;Libya;3;29;37.55768204;51.44882584;39.6;NA;NA;NA;20;38.7;20;81.7;Libya;4.199480153;134
714;LBY;2009;Libya;LBY;17;16;0;0;0;6;0;0;0;5;0;0;0;8;0;0;0;32;0;0;0;0;0;0;0;0;-1.1669;0;-0.3068;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.78095122;63028320702;45.78100521;22.521;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;94;Libya;3;29;36.66067505;50.59454727;90;NA;NA;NA;20;43.5;20;81.7;Libya;3.941360485;134
715;LBY;2010;Libya;LBY;17;16;0;0;0;6;0;0;0;5;0;0;0;8;0;0;0;32;0;0;0;0;0;0;0;0;-1.258;0;-0.0911;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.73739024;74773444901;54.98340174;22.358;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;94;Libya;3;29;36.72465515;51.13562012;85;NA;NA;NA;20;40.2;20;81.7;Libya;3.123746089;134
716;LBY;2011;Libya;LBY;17;16;0;0;0;6;0;0;0;5;0;0;0;8;0;0;0;32;0;0;0;0;0;0;0;0;-1.2933;0;-0.0353;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.68326829;34699395524;50.8604914;22.188;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;94;Libya;3;17;36.56650543;53.76937103;85;NA;NA;NA;20;38.6;20;80.3;Libya;NA;134
717;LBY;2012;Libya;LBY;17;16;5;0;0;6;1;0;0;5;2;0;0;8;6;0;0;32;14;0;0.31;0.17;0.4;0.75;0;0.44;-1.4034;0.4375;-0.1101;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.64956098;NA;NA;22.012;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;60;Libya;2;17;36.52421951;56.68696976;85;NA;NA;NA;20;35.9;20;80.2;Libya;3.429807;134
718;LBY;2013;Libya;LBY;17;16;5;0;0;6;1;0;0;5;4;0;0;8;6;0;0;32;16;0;0.31;0.17;0.8;0.75;0;0.5;-1.5237;0.0625;-0.1203;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.65768293;NA;NA;21.83;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;59;Libya;2;17;36.52421951;57.07897568;85;NA;4.56;NA;NA;NA;20;NA;Libya;3.200526467;134
719;LBY;2014;Libya;LBY;17;16;5;0;0;6;1;0;0;5;4;0;0;8;6;0;0;32;16;0;0.31;0.17;0.8;0.75;0;0.5;-1.6099;0;-0.0862;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;71.71612195;NA;NA;21.641;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;62;Libya;3;18;NA;NA;NA;NA;4.58;NA;50.1;NA;20;95;Libya;3.038966218;134
720;LBY;2015;Libya;LBY;17;16;5;0;0;6;1;0;0;5;4;0;0;8;6;0;0;32;16;0;0.31;0.17;0.8;0.75;0;0.5;-1.6948;0;-0.0849;Middle East & North Africa;Upper middle income;Africa;Northern Africa;Northern Africa;Developing;LY;Libya;NA;NA;NA;NA;21.446;NA;Middle East & North Africa (all income levels);Tripoli;13.1072;32.8578;Upper middle income;IBRD;Libya;73;Libya;3;19;NA;NA;80;NA;NA;NA;46.8;NA;NA;95;Libya;NA;134
721;LKA;2006;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;0;4;0.5;27;5;5;0;0.67;0.25;0;0.16;0.19;-0.1748;0;0.1936;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;40.25;74.12453659;28279814925;0.161277699;81.63;NA;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;58;Sri Lanka;2;17;41.34310532;47.44813156;71.4;NA;6.63;6.382144745;68.2;58.7;30;78.5;Sri.Lanka;3.263485881;134
722;LKA;2007;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;0;4;0.5;27;5;5;0;0.67;0.25;0;0.16;0.19;-0.0964;0;0.0784;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;74.19412195;32350248411;0.19470235;81.643;NA;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;63;Sri Lanka;2;17;43.53868866;47.40774918;71.6;NA;6.44;6.199247686;69.2;59.4;40;78.5;Sri.Lanka;3.958019892;134
723;LKA;2008;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.1817;0.0741;-0.0853;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;74.23873171;40713812310;0.171812838;81.655;NA;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;67;Sri Lanka;2;17;43.22197342;45.05235291;69.6;NA;6.27;6.035602949;71.6;58.4;40;73.5;Sri.Lanka;4.242857309;134
724;LKA;2009;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.3703;0;-0.1887;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;36.39;74.28029268;42066217872;0.138140522;81.667;NA;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;70;Sri Lanka;2;17;43.06981659;40.43053055;71;NA;6.36;6.122238398;73.7;56;40;73.2;Sri.Lanka;4.522285237;134
725;LKA;2010;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.4001;0;-0.0298;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;74.3392439;56725745039;0.180674018;81.679;16.34794044;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;72;Sri Lanka;2;18;42.59689713;41.06315994;62.2;NA;6.5;6.257004652;71.8;54.6;40;73.5;Sri.Lanka;4.652578404;134
726;LKA;2011;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.3738;0;0.0263;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;74.42456098;65292741297;0.162906514;81.691;15.24236965;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;71;Sri Lanka;2;18;43.29662323;40.73916245;72.2;NA;6.65;6.401397067;71.9;57.1;40;73.4;Sri.Lanka;4.304864166;134
727;LKA;2012;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.2316;0;0.1422;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;39.16;74.5312439;68434399083;0.136031784;81.703;17.16243935;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;72;Sri Lanka;2;19;42.96598053;42.15632248;77.1;NA;6.63;6.382144745;78;58.3;40;73.5;Sri.Lanka;4.104696;134
728;LKA;2013;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.2205;0;0.0111;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;74.65382927;74317806755;0.109636165;81.7;18.93725014;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;74;Sri Lanka;2;20;40.86391068;43.56509018;76.2;NA;6.58;6.33401394;77;60.7;40;84.7;Sri.Lanka;3.934157566;134
729;LKA;2014;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.3378;0;-0.1173;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;74.79480488;80025305462;0.102691929;81.68;20.70601082;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;76;Sri Lanka;2;20;NA;NA;73.6;NA;6.52;6.276256973;74.4;60;40;84.9;Sri.Lanka;3.635127048;134
730;LKA;2015;Sri Lanka;LKA;123;16;0;0;0;6;4;0;0;4;1;1;0.2;4;2;4;0.5;27;7;5;0;0.67;0.25;0.5;0.16;0.26;-0.3665;0;-0.0287;South Asia;Lower middle income;Asia;Southern Asia;Southern Asia;Developing;LK;Sri Lanka;NA;NA;82316172384;0.156189642;81.644;NA;South Asia;Colombo;79.8528;6.92148;Lower middle income;Blend;Sri Lanka;76;Sri Lanka;2;19;NA;NA;71.6;NA;NA;NA;72.5;58.6;40;85;Sri.Lanka;4.249252221;134
731;LSO;2006;Lesotho;LSO;90;14;0;2;0.13;5;0;1;0.17;5;0;0;0;8;0;0;0;29;0;3;0;0;0;0;0.09;0;-0.0394;0;-8.00E-04;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;44.14834146;1800105593;3.068439052;77.18;3.881299973;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;42;Lesotho;1;14;27.24913406;55.21647263;77.8;NA;6.06;NA;58.2;54.7;50;63.9;Lesotho;4;134
732;LSO;2007;Lesotho;LSO;90;14;0;2;0.13;5;0;1;0.17;5;0;0;0;8;0;0;0;29;0;3;0;0;0;0;0.09;0;-0.1154;0;-0.076;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;44.88221951;1825385552;4.655731158;76.707;NA;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;42;Lesotho;1;14;28.14176178;60.24337387;54.4;NA;5.91;NA;68.2;53.2;50;69.3;Lesotho;3.549775079;134
733;LSO;2008;Lesotho;LSO;90;14;0;2;0.13;5;0;1;0.17;5;0;0;0;8;0;0;0;29;0;3;0;0;0;0;0.09;0;0.038;0;0.1534;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;45.7392439;1875881172;5.141675798;76.226;NA;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;46;Lesotho;1;15;28.34069824;57.80117416;56.4;NA;6.14;NA;58.2;52.1;50;67.2;Lesotho;3.178086473;134
734;LSO;2009;Lesotho;LSO;90;14;0;2;0.13;5;0;1;0.17;5;0;0;0;8;0;0;0;29;0;3;0;0;0;0;0.09;0;0.1616;0;0.1235;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;46.63458537;1870006879;5.495258377;75.741;NA;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;48;Lesotho;2;15;28.49850464;59.10032272;57;NA;6.09;NA;61.7;49.7;40;63.1;Lesotho;3.460527414;134
735;LSO;2010;Lesotho;LSO;90;14;0;2;0.13;5;0;1;0.17;5;0;0;0;8;0;0;0;29;0;3;0;0;0;0;0.09;0;0.1778;0;0.0162;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;54.18;47.48341463;2392147273;3.675496439;75.247;NA;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;48;Lesotho;2;15;28.37479782;61.96326447;63.5;NA;6.13;NA;62;48.1;40;52;Lesotho;3.236324421;134
736;LSO;2011;Lesotho;LSO;90;14;0;2;0.13;5;1;1;0.17;5;2;0;0;8;4;0;0;29;7;3;0;0.2;0.4;0.5;0.09;0.24;0.1761;0.2414;-0.0017;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;48.2197561;2795705637;3.588609665;74.747;NA;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;48;Lesotho;2;16;25.31484222;59.81132507;63.6;NA;6.26;NA;58.9;47.5;40;48.2;Lesotho;2.878121683;134
737;LSO;2012;Lesotho;LSO;90;14;0;2;0.13;5;1;1;0.17;5;2;0;0;8;4;0;0;29;7;3;0;0.2;0.4;0.5;0.09;0.24;0.1233;0;-0.0528;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;48.836;2666218870;4.370173142;74.24;10.82299995;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;49;Lesotho;1;16;26.84929466;58.03078461;69.1;NA;6.25;NA;57.5;46.6;40;49.1;Lesotho;2.966765952;134
738;LSO;2013;Lesotho;LSO;90;14;0;2;0.13;5;1;1;0.17;5;2;0;0;8;4;0;0;29;7;3;0;0.2;0.4;0.5;0.09;0.24;0.2459;0;0.1225;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;49.33146341;2499410956;NA;73.729;10.14830971;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;49;Lesotho;1;16;24.87739563;55.2321167;69.1;NA;6.38;NA;63.7;47.9;40;48.2;Lesotho;3.489826203;134
739;LSO;2014;Lesotho;LSO;90;14;0;2;0.13;5;1;1;0.17;5;2;0;0;8;4;0;0;29;7;3;0;0.2;0.4;0.5;0.09;0.24;0.1474;0;-0.0984;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;49.70058537;2538831766;NA;73.211;9.842200279;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;47;Lesotho;1;16;NA;NA;68.6;NA;6.66;NA;54;49.5;40;67.4;Lesotho;4.078831816;134
740;LSO;2015;Lesotho;LSO;90;14;0;2;0.13;5;1;1;0.17;5;2;0;0;8;4;0;0;29;7;3;0;0.2;0.4;0.5;0.09;0.24;0.0675;0;-0.0799;Sub-Saharan Africa;Lower middle income;Africa;Sub-Saharan Africa;Southern Africa;Developing;LS;Lesotho;NA;NA;2278037786;NA;72.688;NA;Sub-Saharan Africa (all income levels);Maseru;27.7167;-29.5208;Lower middle income;IDA;Lesotho;48;Lesotho;2;16;NA;NA;64.6;NA;NA;NA;54.7;49.6;40;68.5;Lesotho;4.831365881;134
741;LTU;2006;Lithuania;LTU;165;11;1;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;5;14;0.09;0.25;0.67;0.33;0.44;0.28;0.075;0;-0.1493;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;34.44;71.05609756;30216060233;0.55361922;33.294;81.86495972;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;18;Lithuania;1;6;65.26947021;76.8586731;82.4;NA;7.46;7.032977225;85.2;71.8;90;82.9;Lithuania;3.142861953;134
742;LTU;2007;Lithuania;LTU;165;11;1;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;5;14;0.09;0.25;0.67;0.33;0.44;0.28;0.0347;0;-0.0403;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;34.59;70.9;39738180077;0.481562763;33.223;82.56832886;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;18;Lithuania;1;6;65.41183472;79.48445892;86.6;NA;7.54;7.108397892;84.3;71.5;80;86.5;Lithuania;3.601964808;134
743;LTU;2008;Lithuania;LTU;165;11;1;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;5;14;0.09;0.25;0.67;0.33;0.44;0.28;0.0367;0;0.002;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;35.77;71.81219512;47850551149;0.444279845;33.152;85.1227417;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;18;Lithuania;1;6;65.45304871;77.21032715;86;NA;7.45;7.023549641;84.2;70.9;80;86.3;Lithuania;3.819939854;134
744;LTU;2009;Lithuania;LTU;165;11;1;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;5;14;0.09;0.25;0.67;0.33;0.44;0.28;0.1212;0;0.0845;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;37.38;72.91463415;37440673478;0.385853864;33.158;88.46351624;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;18;Lithuania;1;7;65.61340332;67.72109985;85.8;NA;7.55;7.117825475;82.4;70;80;87.6;Lithuania;3.738271018;134
745;LTU;2010;Lithuania;LTU;165;11;1;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;5;14;0.09;0.25;0.67;0.33;0.44;0.28;0.2707;0;0.1496;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;33.76;73.26829268;37132564255;0.52670673;33.243;85.66220856;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;21;Lithuania;1;8;66.43295288;76.74879456;87.5;NA;7.41;6.985839308;82;70.3;80;84.6;Lithuania;3.592243793;134
746;LTU;2011;Lithuania;LTU;165;11;9;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;13;14;0.82;0.25;0.67;0.33;0.44;0.72;0.2401;0.4444;-0.0306;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;32.63;73.56341463;43505562065;0.548146922;33.328;80.76493073;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;22;Lithuania;1;9;67.0473175;78.84349823;87.6;NA;7.45;7.023549641;81.7;71.3;80;86.1;Lithuania;3.393802162;134
747;LTU;2012;Lithuania;LTU;165;11;9;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;13;14;0.82;0.25;0.67;0.33;0.44;0.72;0.3175;0;0.0774;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;35.15;73.86341463;42852204396;0.51038689;33.396;77.23181915;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;23;Lithuania;1;10;67.05936432;78.04232788;87.1;NA;7.46;7.032977224;79.2;71.5;80;93.6;Lithuania;3.484136004;134
748;LTU;2013;Lithuania;LTU;165;11;9;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;13;14;0.82;0.25;0.67;0.33;0.44;0.72;0.3699;0;0.0524;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;NA;73.91463415;46412093986;0.46557513;33.446;71.96970367;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;24;Lithuania;1;10;80.88664246;75.48097992;86.8;6.627552321;7.62;7.183818559;77.6;72.1;80;92.8;Lithuania;3.709431207;134
749;LTU;2014;Lithuania;LTU;165;11;9;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;13;14;0.82;0.25;0.67;0.33;0.44;0.72;0.4792;0;0.1093;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;NA;73.96585366;48353937110;0.449002126;33.478;68.53141022;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;24;Lithuania;1;10;NA;NA;87.8;7.627877231;7.81;7.362942644;85.7;73;80;92.9;Lithuania;3.646095511;134
750;LTU;2015;Lithuania;LTU;165;11;9;5;0.31;4;1;2;0.33;3;2;2;0.4;3;1;5;0.63;18;13;14;0.82;0.25;0.67;0.33;0.44;0.72;0.5558;0;0.0766;Europe & Central Asia;High income;Europe;Northern Europe;Northern Europe;Developed;LT;Lithuania;NA;NA;41170728956;0.368887924;33.492;NA;Europe & Central Asia (all income levels);Vilnius;25.2799;54.6896;Upper middle income;Not classified;Lithuania;25;Lithuania;1;10;NA;NA;88;8.096353708;NA;NA;84.9;74.7;80;92.9;Lithuania;3.867964853;134
751;LUX;2006;Luxembourg;LUX;108;16;10;0;0;6;1;0;0;5;1;0;0;4;1;4;0.5;28;13;4;0.63;0.17;0.2;0.25;0.13;0.46;1.9071;0.3929;0.2494;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;LU;Luxembourg;30.96;79.28780488;41913561661;0.01088562;12.991;10.33119965;Europe & Central Asia (all income levels);Luxembourg;6.1296;49.61;High income: OECD;Not classified;Luxembourg;11;Luxembourg;1;7;80.77583313;93.15969086;82.4;NA;7.58;7.699752085;76.9;75.3;90;65.7;Luxembourg;5.649340599;134
752;LUX;2007;Luxembourg;LUX;108;16;10;0;0;6;1;0;0;5;1;0;0;4;1;4;0.5;28;13;4;0.63;0.17;0.2;0.25;0.13;0.46;2.0107;0;0.1036;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;LU;Luxembourg;31.28;79.38292683;50323159047;0.028297944;12.591;NA;Europe & Central Asia (all income levels);Luxembourg;6.1296;49.61;High income: OECD;Not classified;Luxembourg;12;Luxembourg;1;7;80.97065735;93.87580109;86.6;NA;7.59;7.70991007;76.9;74.6;80;65.3;Luxembourg;5.551709299;134
753;LUX;2008;Luxembourg;LUX;108;16;10;0;0;6;1;0;0;5;1;0;0;4;1;4;0.5;28;13;4;0.63;0.17;0.2;0.25;0.13;0.46;2.0172;0;0.0065;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;LU;Luxembourg;32.61;80.53902439;55144865973;0.264588037;12.2;10.61108017;Europe & Central Asia (all income levels);Luxembourg;6.1296;49.61;High income: OECD;Not classified;Luxembourg;12;Luxembourg;1;7;81.04618835;93.24295044;86;NA;7.6;7.720068054;77.3;74.7;80;65.4;Luxembourg;5.86072335;134
754;LUX;2009;Luxembourg;LUX;108;16;10;0;0;6;1;0;0;5;1;0;0;4;1;4;0.5;28;13;4;0.63;0.17;0.2;0.25;0.13;0.46;1.9854;0;-0.0318;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;LU;Luxembourg;31.53;80.63658537;50386496249;0.075671125;11.822;NA;Europe & Central Asia (all income levels);Luxembourg;6.1296;49.61;High income: OECD;Not classified;Luxembourg;12;Luxembourg;1;7;81.11286926;93.47207642;85.8;NA;7.48;7.598172242;76.2;75.2;80;66.3;Luxembourg;5.98796719;134
755;LUX;2010;Luxembourg;LUX;108;16;10;0;0;6;1;0;0;5;1;0;0;4;1;4;0.5;28;13;4;0.63;0.17;0.2;0.25;0.13;0.46;2.063;0;0.0777;Europe & Central Asia;High income;Europe;Western Europe;Western Europe;Developed;LU;Luxembourg;30.9;80.63170732;52351655629;0.071224305;11.453;18.2751503;Europe & Central Asia (all income levels);Luxembourg;6.1296;49.61;High income: OECD;Not classified;Luxembourg;12;Luxembourg;1;7;80.36499786;94.18384552;87.5;NA;7.47;7.588014258;75.1;75.4;80;65.9;Luxembourg;5.867110758;134
