"","country","Ticker","ID","year","blpi_tot_q","blpi_level","blpi_tot_miss","blpi_miss_pct","pf_tot_q","pf_level","pf_tot_miss","pf_miss_pct","rs_tot_q","rs_level","rs_tot_miss","rs_miss_pct","os_tot_q","os_level","os_tot_miss","os_miss_pct","idea_tot_q","idea_level","idea_tot_miss","blpi_pct","pf_pct","rs_pct","os_pct","idea_miss_pct","idea_pct","CoC","idea_pct_diff","CoC_diff","wb_region","wb_income","un_region_name","un_sub_region_name","un_intermediate._region_name","un_dev_devping","iso3c"
"1502","Italy","ITA",138,1997,12,1,4,0.25,6,0,0,0,4,0,1,0.2,6,0,2,0.25,25,1,7,0.08,0,0,0,0.22,0.04,NA,0,"","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1503","Italy","ITA",138,1998,12,1,4,0.25,6,0,0,0,4,0,1,0.2,6,0,2,0.25,25,1,7,0.08,0,0,0,0.22,0.04,0.52,0,"0.1606","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1504","Italy","ITA",138,1999,12,1,4,0.25,6,1,0,0,4,0,1,0.2,6,0,2,0.25,25,2,7,0.08,0.17,0,0,0.22,0.08,NA,0.04,"","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1505","Italy","ITA",138,2000,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.7208,0.12,"0.2008","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1506","Italy","ITA",138,2001,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,NA,0,"","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1507","Italy","ITA",138,2002,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.5364,0,"-0.1844","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1508","Italy","ITA",138,2003,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.5309,0,"-0.0055","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1509","Italy","ITA",138,2004,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.3782,0,"-0.1527","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1510","Italy","ITA",138,2005,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.3975,0,"0.0193","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1511","Italy","ITA",138,2006,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.4601,0,"0.0626","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1512","Italy","ITA",138,2007,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.3062,0,"-0.1539","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1513","Italy","ITA",138,2008,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.2504,0,"-0.0558","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1514","Italy","ITA",138,2009,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.1251,0,"-0.1253","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1515","Italy","ITA",138,2010,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,-0.005,0,"-0.1301","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1516","Italy","ITA",138,2011,12,1,4,0.25,6,3,0,0,4,1,1,0.2,6,0,2,0.25,25,5,7,0.08,0.5,0.25,0,0.22,0.2,0.082,0,"0.0870","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1517","Italy","ITA",138,2012,12,1,4,0.25,6,3,0,0,4,2,1,0.2,6,1,2,0.25,25,7,7,0.08,0.5,0.5,0.17,0.22,0.28,-0.024,0.08,"-0.1060","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1518","Italy","ITA",138,2013,12,1,4,0.25,6,3,0,0,4,2,1,0.2,6,1,2,0.25,25,7,7,0.08,0.5,0.5,0.17,0.22,0.28,-0.0361,0,"-0.0121","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1519","Italy","ITA",138,2014,12,1,4,0.25,6,4,0,0,4,2,1,0.2,6,5,2,0.25,25,12,7,0.08,0.67,0.5,0.83,0.22,0.48,-0.11,0.2,"-0.0739","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1520","Italy","ITA",138,2015,12,1,4,0.25,6,4,0,0,4,2,1,0.2,6,5,2,0.25,25,12,7,0.08,0.67,0.5,0.83,0.22,0.48,-0.047,0,"0.0630","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","ITA"
"1521","Jamaica","JAM",37,1996,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.2214,NA,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1522","Jamaica","JAM",37,1997,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1523","Jamaica","JAM",37,1998,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.174,0,"0.0474","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1524","Jamaica","JAM",37,1999,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1525","Jamaica","JAM",37,2000,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.174,0,"0.0000","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1526","Jamaica","JAM",37,2001,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1527","Jamaica","JAM",37,2002,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.7416,0,"-0.5676","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1528","Jamaica","JAM",37,2003,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.5403,0,"0.2013","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1529","Jamaica","JAM",37,2004,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.4489,0,"0.0913","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1530","Jamaica","JAM",37,2005,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.3955,0,"0.0534","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1531","Jamaica","JAM",37,2006,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.4036,0,"-0.0081","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1532","Jamaica","JAM",37,2007,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.4645,0,"-0.0610","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1533","Jamaica","JAM",37,2008,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.4637,0,"0.0008","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1534","Jamaica","JAM",37,2009,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.4356,0,"0.0281","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1535","Jamaica","JAM",37,2010,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.3745,0,"0.0611","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1536","Jamaica","JAM",37,2011,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.2944,0,"0.0802","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1537","Jamaica","JAM",37,2012,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.3536,0,"-0.0592","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1538","Jamaica","JAM",37,2013,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.3629,0,"-0.0092","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1539","Jamaica","JAM",37,2014,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.3887,0,"-0.0258","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1540","Jamaica","JAM",37,2015,16,0,0,0,6,0,0,0,4,2,1,0.2,8,3,0,0,31,5,1,0,0,0.5,0.38,0.03,0.16,-0.327,0,"0.0617","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","JAM"
"1541","Jordan","JOR",13,1996,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-0.1244,NA,"","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1542","Jordan","JOR",13,1997,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,NA,0,"","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1543","Jordan","JOR",13,1998,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-0.0099,0,"0.1145","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1544","Jordan","JOR",13,1999,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,NA,0,"","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1545","Jordan","JOR",13,2000,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0.0407,0,"0.0507","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1546","Jordan","JOR",13,2001,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,NA,0,"","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1547","Jordan","JOR",13,2002,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-0.104,0,"-0.1447","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1548","Jordan","JOR",13,2003,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0.3143,0,"0.4183","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1549","Jordan","JOR",13,2004,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0.3396,0,"0.0253","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1550","Jordan","JOR",13,2005,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0.3287,0,"-0.0109","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1551","Jordan","JOR",13,2006,16,0,0,0,6,1,0,0,5,0,0,0,8,1,0,0,32,2,0,0,0.17,0,0.13,0,0.06,0.3116,0.0625,"-0.0171","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1552","Jordan","JOR",13,2007,16,0,0,0,6,2,0,0,5,0,0,0,8,1,0,0,32,3,0,0,0.33,0,0.13,0,0.09,0.3169,0.0313,"0.0053","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1553","Jordan","JOR",13,2008,16,0,0,0,6,2,0,0,5,0,0,0,8,1,0,0,32,3,0,0,0.33,0,0.13,0,0.09,0.4131,0,"0.0963","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1554","Jordan","JOR",13,2009,16,0,0,0,6,2,0,0,5,0,0,0,8,1,0,0,32,3,0,0,0.33,0,0.13,0,0.09,0.1832,0,"-0.2300","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1555","Jordan","JOR",13,2010,16,0,0,0,6,2,0,0,5,2,0,0,8,1,0,0,32,5,0,0,0.33,0.4,0.13,0,0.16,0.0424,0.0625,"-0.1407","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1556","Jordan","JOR",13,2011,16,0,0,0,6,2,0,0,5,2,0,0,8,1,0,0,32,5,0,0,0.33,0.4,0.13,0,0.16,0.096,0,"0.0536","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1557","Jordan","JOR",13,2012,16,5,0,0,6,2,0,0,5,2,0,0,8,2,0,0,32,11,0,0.31,0.33,0.4,0.25,0,0.34,0.0804,0.1875,"-0.0156","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1558","Jordan","JOR",13,2013,16,5,0,0,6,2,0,0,5,2,0,0,8,2,0,0,32,11,0,0.31,0.33,0.4,0.25,0,0.34,0.0967,0,"0.0163","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1559","Jordan","JOR",13,2014,16,5,0,0,6,2,0,0,5,2,0,0,8,2,0,0,32,11,0,0.31,0.33,0.4,0.25,0,0.34,0.155,0,"0.0583","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1560","Jordan","JOR",13,2015,16,5,0,0,6,2,0,0,5,2,0,0,8,2,0,0,32,11,0,0.31,0.33,0.4,0.25,0,0.34,0.2599,0,"0.1049","Middle East & North Africa","Upper middle income","Asia","Western Asia","Western Asia","Developing","JOR"
"1561","Japan","JPN",121,1996,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.0468,NA,"","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1562","Japan","JPN",121,1997,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,NA,0,"","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1563","Japan","JPN",121,1998,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,0.9303,0,"-0.1165","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1564","Japan","JPN",121,1999,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,NA,0,"","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1565","Japan","JPN",121,2000,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.2269,0,"0.2966","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1566","Japan","JPN",121,2001,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,NA,0,"","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1567","Japan","JPN",121,2002,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,0.8569,0,"-0.3699","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1568","Japan","JPN",121,2003,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.1798,0,"0.3229","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1569","Japan","JPN",121,2004,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.2339,0,"0.0540","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1570","Japan","JPN",121,2005,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.21,0,"-0.0238","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1571","Japan","JPN",121,2006,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.3193,0,"0.1093","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1572","Japan","JPN",121,2007,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.2089,0,"-0.1104","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1573","Japan","JPN",121,2008,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.3093,0,"0.1004","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1574","Japan","JPN",121,2009,14,0,2,0.13,6,0,0,0,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,1.3719,0,"0.0626","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1575","Japan","JPN",121,2010,14,0,2,0.13,6,1,0,0,4,1,1,0.2,6,0,2,0.25,27,2,5,0,0.17,0.25,0,0.16,0.07,1.573,0.037,"0.2011","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1576","Japan","JPN",121,2011,14,0,2,0.13,6,4,0,0,4,2,1,0.2,6,0,2,0.25,27,6,5,0,0.67,0.5,0,0.16,0.22,1.5679,0.1481,"-0.0050","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1577","Japan","JPN",121,2012,14,0,2,0.13,6,4,0,0,4,2,1,0.2,6,0,2,0.25,27,6,5,0,0.67,0.5,0,0.16,0.22,1.6242,0,"0.0563","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1578","Japan","JPN",121,2013,14,0,2,0.13,6,4,0,0,4,2,1,0.2,6,0,2,0.25,27,6,5,0,0.67,0.5,0,0.16,0.22,1.6588,0,"0.0346","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1579","Japan","JPN",121,2014,14,0,2,0.13,6,4,0,0,4,2,1,0.2,6,0,2,0.25,27,6,5,0,0.67,0.5,0,0.16,0.22,1.7303,0,"0.0715","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1580","Japan","JPN",121,2015,14,0,2,0.13,6,4,0,0,4,2,1,0.2,6,0,2,0.25,27,6,5,0,0.67,0.5,0,0.16,0.22,1.6086,0,"-0.1217","East Asia & Pacific","High income","Asia","Eastern Asia","Eastern Asia","Developed","JPN"
"1581","Kazakhstan","KAZ",14,1996,16,4,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,13,0,0.25,0.17,0.4,0.75,0,0.41,-1.1093,NA,"","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1582","Kazakhstan","KAZ",14,1997,16,4,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,13,0,0.25,0.17,0.4,0.75,0,0.41,NA,0,"","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1583","Kazakhstan","KAZ",14,1998,16,4,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,13,0,0.25,0.17,0.4,0.75,0,0.41,-0.9403,0,"0.1690","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1584","Kazakhstan","KAZ",14,1999,16,4,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,13,0,0.25,0.17,0.4,0.75,0,0.41,NA,0,"","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1585","Kazakhstan","KAZ",14,2000,16,4,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,13,0,0.25,0.17,0.4,0.75,0,0.41,-1.0622,0,"-0.1219","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1586","Kazakhstan","KAZ",14,2001,16,4,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,13,0,0.25,0.17,0.4,0.75,0,0.41,NA,0,"","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1587","Kazakhstan","KAZ",14,2002,16,6,0,0,6,2,0,0,5,2,0,0,8,7,0,0,32,17,0,0.38,0.33,0.4,0.88,0,0.53,-1.0607,0.125,"0.0015","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1588","Kazakhstan","KAZ",14,2003,16,6,0,0,6,2,0,0,5,2,0,0,8,7,0,0,32,17,0,0.38,0.33,0.4,0.88,0,0.53,-0.9838,0,"0.0769","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1589","Kazakhstan","KAZ",14,2004,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-1.0957,0.0313,"-0.1119","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1590","Kazakhstan","KAZ",14,2005,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.9942,0,"0.1015","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1591","Kazakhstan","KAZ",14,2006,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.9058,0,"0.0884","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1592","Kazakhstan","KAZ",14,2007,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.9103,0,"-0.0045","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1593","Kazakhstan","KAZ",14,2008,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.8967,0,"0.0136","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1594","Kazakhstan","KAZ",14,2009,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.8842,0,"0.0125","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1595","Kazakhstan","KAZ",14,2010,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.9753,0,"-0.0911","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1596","Kazakhstan","KAZ",14,2011,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.9783,0,"-0.0030","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1597","Kazakhstan","KAZ",14,2012,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.8857,0,"0.0926","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1598","Kazakhstan","KAZ",14,2013,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.9016,0,"-0.0159","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1599","Kazakhstan","KAZ",14,2014,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.7594,0,"0.1422","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1600","Kazakhstan","KAZ",14,2015,16,6,0,0,6,2,0,0,5,3,0,0,8,7,0,0,32,18,0,0.38,0.33,0.6,0.88,0,0.56,-0.7558,0,"0.0036","Europe & Central Asia","Upper middle income","Asia","Central Asia","Central Asia","Developing","KAZ"
"1601","Kenya","KEN",15,1996,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-1.0288,NA,"","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","KEN"
"1602","Kenya","KEN",15,1997,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,NA,0,"","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","KEN"
