"","iso3c","year","country.IDEA","Ticker","ID","blpi_tot_q","blpi_level","blpi_tot_miss","blpi_miss_pct","pf_tot_q","pf_level","pf_tot_miss","pf_miss_pct","rs_tot_q","rs_level","rs_tot_miss","rs_miss_pct","os_tot_q","os_level","os_tot_miss","os_miss_pct","idea_tot_q","idea_level","idea_tot_miss","blpi_pct","pf_pct","rs_pct","os_pct","idea_miss_pct","idea_pct","CoC","idea_pct_diff","CoC_diff","wb_region","wb_income","un_region_name","un_sub_region_name","un_intermediate._region_name","un_dev_devping","iso2c","country.wb","gini","lifeexpectancy","GDP","natres","ruralpop","tertiaryschool","region","capital","longitude","latitude","income","lending","country.fotp","FOTP","cname","fh_status","fh_fotpc","dr_sg","dr_eg","hf_trade","sgi_ecgf","fi_index","fi_index_cl","hf_business","hf_efiscore","hf_financ","hf_fiscal","country","wefji"
"705","LBR",2010,"Liberia","LBR",16,16,9,0,0,6,0,0,0,5,0,0,0,8,2,0,0,32,11,0,0.56,0,0,0.25,0,0.34,-0.5285,0,"0.0336","Sub-Saharan Africa","Low income","Africa","Sub-Saharan Africa","Western Africa","Developing","LR","Liberia",NA,59.4412926829268,1292697100,29.1473802049564,52.199,9.29887962341309,"Sub-Saharan Africa (all income levels)","Monrovia","-10.7957","6.30039","Low income","IDA","Liberia",61,"Liberia",2,21,20.2997779846191,NA,53.8,NA,NA,NA,52.8,46.2,20,67.8,"Liberia",NA
"706","LBR",2011,"Liberia","LBR",16,16,12,0,0,6,0,0,0,5,1,0,0,8,7,0,0,32,20,0,0.75,0,0.2,0.88,0,0.63,-0.6221,0.2813,"-0.0936","Sub-Saharan Africa","Low income","Africa","Sub-Saharan Africa","Western Africa","Developing","LR","Liberia",NA,59.8643414634146,1545400000,40.3935217264857,51.832,NA,"Sub-Saharan Africa (all income levels)","Monrovia","-10.7957","6.30039","Low income","IDA","Liberia",59,"Liberia",2,21,20.2997779846191,NA,53.8,NA,NA,NA,51.8,46.5,20,73.3,"Liberia",NA
"707","LBR",2012,"Liberia","LBR",16,16,12,0,0,6,0,0,0,5,1,0,0,8,7,0,0,32,20,0,0.75,0,0.2,0.88,0,0.63,-0.5784,0,"0.0438","Sub-Saharan Africa","Low income","Africa","Sub-Saharan Africa","Western Africa","Developing","LR","Liberia",NA,60.2043658536585,1735500000,50.3874225752613,51.459,11.6385698318481,"Sub-Saharan Africa (all income levels)","Monrovia","-10.7957","6.30039","Low income","IDA","Liberia",60,"Liberia",2,20,20.4565105438232,NA,53.8,NA,NA,NA,55.9,48.6,20,76.6,"Liberia",4.173107
"708","LBR",2013,"Liberia","LBR",16,16,12,0,0,6,0,0,0,5,1,0,0,8,7,0,0,32,20,0,0.75,0,0.2,0.88,0,0.63,-0.6849,0,"-0.1065","Sub-Saharan Africa","Low income","Africa","Sub-Saharan Africa","Western Africa","Developing","LR","Liberia",NA,60.5203902439024,1946500000,NA,51.079,NA,"Sub-Saharan Africa (all income levels)","Monrovia","-10.7957","6.30039","Low income","IDA","Liberia",56,"Liberia",2,21,21.8503284454346,NA,61.4,NA,NA,NA,56.5,49.3,20,76.6,"Liberia",3.42727275405405
"709","LBR",2014,"Liberia","LBR",16,16,12,0,0,6,0,0,0,5,1,0,0,8,7,0,0,32,20,0,0.75,0,0.2,0.88,0,0.63,-0.7797,0,"-0.0948","Sub-Saharan Africa","Low income","Africa","Sub-Saharan Africa","Western Africa","Developing","LR","Liberia",NA,60.8344146341464,2.013e+09,NA,50.692,NA,"Sub-Saharan Africa (all income levels)","Monrovia","-10.7957","6.30039","Low income","IDA","Liberia",58,"Liberia",2,21,NA,NA,64.1,NA,7.22,NA,62.3,52.4,20,83.6,"Liberia",NA
"710","LBR",2015,"Liberia","LBR",16,16,12,0,0,6,0,0,0,5,1,0,0,8,7,0,0,32,20,0,0.75,0,0.2,0.88,0,0.63,-0.6106,0,"0.1690","Sub-Saharan Africa","Low income","Africa","Sub-Saharan Africa","Western Africa","Developing","LR","Liberia",NA,NA,2.053e+09,NA,50.299,NA,"Sub-Saharan Africa (all income levels)","Monrovia","-10.7957","6.30039","Low income","IDA","Liberia",60,"Liberia",2,21,NA,NA,74.4,NA,NA,NA,60.1,52.7,20,83,"Liberia",4.22784805297852
"711","LBY",2006,"Libya","LBY",17,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-1.0284,0,"-0.1543","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.6310487804878,54961936662.6066,66.4758517860825,22.966,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",96,"Libya",3,29,37.7475357055664,49.3815002441406,34.6,NA,NA,NA,20,33.2,30,52.2,"Libya",NA
"712","LBY",2007,"Libya","LBY",17,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-0.9622,0,"0.0662","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.7386341463415,67516236337.7158,59.3386042252974,22.825,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",96,"Libya",3,29,37.7008857727051,49.4434280395508,39.6,NA,NA,NA,20,37,20,81.7,"Libya",3.92682926829268
"713","LBY",2008,"Libya","LBY",17,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-0.8601,0,"0.1021","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.7873902439025,87140405361.2292,61.3538349527344,22.676,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",94,"Libya",3,29,37.5576820373535,51.4488258361816,39.6,NA,NA,NA,20,38.7,20,81.7,"Libya",4.19948015261768
"714","LBY",2009,"Libya","LBY",17,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-1.1669,0,"-0.3068","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.7809512195122,63028320702.0343,45.7810052052037,22.521,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",94,"Libya",3,29,36.6606750488281,50.5945472717285,90,NA,NA,NA,20,43.5,20,81.7,"Libya",3.94136048529412
"715","LBY",2010,"Libya","LBY",17,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-1.258,0,"-0.0911","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.7373902439024,74773444900.5368,54.9834017422433,22.358,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",94,"Libya",3,29,36.7246551513672,51.1356201171875,85,NA,NA,NA,20,40.2,20,81.7,"Libya",3.12374608888889
"716","LBY",2011,"Libya","LBY",17,16,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,-1.2933,0,"-0.0353","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.6832682926829,34699395523.6073,50.8604914028059,22.188,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",94,"Libya",3,17,36.5665054321289,53.7693710327148,85,NA,NA,NA,20,38.6,20,80.3,"Libya",NA
"717","LBY",2012,"Libya","LBY",17,16,5,0,0,6,1,0,0,5,2,0,0,8,6,0,0,32,14,0,0.31,0.17,0.4,0.75,0,0.44,-1.4034,0.4375,"-0.1101","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.6495609756098,NA,NA,22.012,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",60,"Libya",2,17,36.5242195129395,56.6869697570801,85,NA,NA,NA,20,35.9,20,80.2,"Libya",3.429807
"718","LBY",2013,"Libya","LBY",17,16,5,0,0,6,1,0,0,5,4,0,0,8,6,0,0,32,16,0,0.31,0.17,0.8,0.75,0,0.5,-1.5237,0.0625,"-0.1203","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.6576829268293,NA,NA,21.83,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",59,"Libya",2,17,36.5242195129395,57.0789756774902,85,NA,4.56,NA,NA,NA,20,NA,"Libya",3.20052646666667
"719","LBY",2014,"Libya","LBY",17,16,5,0,0,6,1,0,0,5,4,0,0,8,6,0,0,32,16,0,0.31,0.17,0.8,0.75,0,0.5,-1.6099,0,"-0.0862","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,71.7161219512195,NA,NA,21.641,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",62,"Libya",3,18,NA,NA,NA,NA,4.58,NA,50.1,NA,20,95,"Libya",3.0389662180493
"720","LBY",2015,"Libya","LBY",17,16,5,0,0,6,1,0,0,5,4,0,0,8,6,0,0,32,16,0,0.31,0.17,0.8,0.75,0,0.5,-1.6948,0,"-0.0849","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","LY","Libya",NA,NA,NA,NA,21.446,NA,"Middle East & North Africa (all income levels)","Tripoli","13.1072","32.8578","Upper middle income","IBRD","Libya",73,"Libya",3,19,NA,NA,80,NA,NA,NA,46.8,NA,NA,95,"Libya",NA
"721","LKA",2006,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,0,4,0.5,27,5,5,0,0.67,0.25,0,0.16,0.19,-0.1748,0,"0.1936","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",40.25,74.1245365853659,28279814924.5918,0.161277698526838,81.63,NA,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",58,"Sri Lanka",2,17,41.3431053161621,47.4481315612793,71.4,NA,6.63,6.38214474527357,68.2,58.7,30,78.5,"Sri.Lanka",3.2634858812074
"722","LKA",2007,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,0,4,0.5,27,5,5,0,0.67,0.25,0,0.16,0.19,-0.0964,0,"0.0784","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,74.1941219512195,32350248410.8216,0.194702350084212,81.643,NA,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",63,"Sri Lanka",2,17,43.538688659668,47.4077491760254,71.6,NA,6.44,6.19924768611491,69.2,59.4,40,78.5,"Sri.Lanka",3.9580198915009
"723","LKA",2008,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.1817,0.0741,"-0.0853","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,74.2387317073171,40713812309.7316,0.171812838325519,81.655,NA,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",67,"Sri Lanka",2,17,43.2219734191895,45.0523529052734,69.6,NA,6.27,6.03560294896536,71.6,58.4,40,73.5,"Sri.Lanka",4.24285730944738
"724","LKA",2009,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.3703,0,"-0.1887","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",36.39,74.2802926829268,42066217871.5349,0.138140522426923,81.667,NA,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",70,"Sri Lanka",2,17,43.0698165893555,40.4305305480957,71,NA,6.36,6.12223839789593,73.7,56,40,73.2,"Sri.Lanka",4.52228523654822
"725","LKA",2010,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.4001,0,"-0.0298","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,74.339243902439,56725745039.336,0.180674017820145,81.679,16.3479404449463,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",72,"Sri Lanka",2,18,42.5968971252441,41.063159942627,62.2,NA,6.5,6.25700465183929,71.8,54.6,40,73.5,"Sri.Lanka",4.6525784040404
"726","LKA",2011,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.3738,0,"0.0263","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,74.4245609756098,65292741296.5382,0.162906513791241,81.691,15.2423696517944,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",71,"Sri Lanka",2,18,43.2966232299805,40.7391624450684,72.2,NA,6.65,6.40139706678325,71.9,57.1,40,73.4,"Sri.Lanka",4.30486416551724
"727","LKA",2012,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.2316,0,"0.1422","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",39.16,74.531243902439,68434399083.41,0.136031784336364,81.703,17.1624393463135,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",72,"Sri Lanka",2,19,42.9659805297852,42.156322479248,77.1,NA,6.63,6.38214474468191,78,58.3,40,73.5,"Sri.Lanka",4.104696
"728","LKA",2013,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.2205,0,"0.0111","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,74.6538292682927,74317806754.5267,0.109636165131138,81.7,18.9372501373291,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",74,"Sri Lanka",2,20,40.8639106750488,43.5650901794434,76.2,NA,6.58,6.33401393957369,77,60.7,40,84.7,"Sri.Lanka",3.93415756585366
"729","LKA",2014,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.3378,0,"-0.1173","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,74.7948048780488,80025305461.5834,0.102691928856739,81.68,20.7060108184814,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",76,"Sri Lanka",2,20,NA,NA,73.6,NA,6.52,6.27625697346396,74.4,60,40,84.9,"Sri.Lanka",3.63512704759472
"730","LKA",2015,"Sri Lanka","LKA",123,16,0,0,0,6,4,0,0,4,1,1,0.2,4,2,4,0.5,27,7,5,0,0.67,0.25,0.5,0.16,0.26,-0.3665,0,"-0.0287","South Asia","Lower middle income","Asia","Southern Asia","Southern Asia","Developing","LK","Sri Lanka",NA,NA,82316172384.325,0.1561896423747,81.644,NA,"South Asia","Colombo","79.8528","6.92148","Lower middle income","Blend","Sri Lanka",76,"Sri Lanka",2,19,NA,NA,71.6,NA,NA,NA,72.5,58.6,40,85,"Sri.Lanka",4.24925222130596
"731","LSO",2006,"Lesotho","LSO",90,14,0,2,0.13,5,0,1,0.17,5,0,0,0,8,0,0,0,29,0,3,0,0,0,0,0.09,0,-0.0394,0,"-0.0008","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,44.1483414634146,1800105593.03747,3.06843905157944,77.18,3.88129997253418,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",42,"Lesotho",1,14,27.2491340637207,55.2164726257324,77.8,NA,6.06,NA,58.2,54.7,50,63.9,"Lesotho",4
"732","LSO",2007,"Lesotho","LSO",90,14,0,2,0.13,5,0,1,0.17,5,0,0,0,8,0,0,0,29,0,3,0,0,0,0,0.09,0,-0.1154,0,"-0.0760","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,44.8822195121951,1825385552.2422,4.65573115848695,76.707,NA,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",42,"Lesotho",1,14,28.1417617797852,60.2433738708496,54.4,NA,5.91,NA,68.2,53.2,50,69.3,"Lesotho",3.54977507872245
"733","LSO",2008,"Lesotho","LSO",90,14,0,2,0.13,5,0,1,0.17,5,0,0,0,8,0,0,0,29,0,3,0,0,0,0,0.09,0,0.038,0,"0.1534","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,45.739243902439,1875881172.42008,5.14167579818837,76.226,NA,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",46,"Lesotho",1,15,28.3406982421875,57.8011741638184,56.4,NA,6.14,NA,58.2,52.1,50,67.2,"Lesotho",3.17808647323216
"734","LSO",2009,"Lesotho","LSO",90,14,0,2,0.13,5,0,1,0.17,5,0,0,0,8,0,0,0,29,0,3,0,0,0,0,0.09,0,0.1616,0,"0.1235","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,46.6345853658537,1870006879.27367,5.49525837693219,75.741,NA,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",48,"Lesotho",2,15,28.4985046386719,59.1003227233887,57,NA,6.09,NA,61.7,49.7,40,63.1,"Lesotho",3.46052741428571
"735","LSO",2010,"Lesotho","LSO",90,14,0,2,0.13,5,0,1,0.17,5,0,0,0,8,0,0,0,29,0,3,0,0,0,0,0.09,0,0.1778,0,"0.0162","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",54.18,47.4834146341463,2392147273.25836,3.67549643906119,75.247,NA,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",48,"Lesotho",2,15,28.3747978210449,61.963264465332,63.5,NA,6.13,NA,62,48.1,40,52,"Lesotho",3.2363244212766
"736","LSO",2011,"Lesotho","LSO",90,14,0,2,0.13,5,1,1,0.17,5,2,0,0,8,4,0,0,29,7,3,0,0.2,0.4,0.5,0.09,0.24,0.1761,0.2414,"-0.0017","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,48.219756097561,2795705636.58808,3.58860966452814,74.747,NA,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",48,"Lesotho",2,16,25.3148422241211,59.8113250732422,63.6,NA,6.26,NA,58.9,47.5,40,48.2,"Lesotho",2.87812168292683
"737","LSO",2012,"Lesotho","LSO",90,14,0,2,0.13,5,1,1,0.17,5,2,0,0,8,4,0,0,29,7,3,0,0.2,0.4,0.5,0.09,0.24,0.1233,0,"-0.0528","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,48.836,2666218870.25386,4.37017314214713,74.24,10.8229999542236,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",49,"Lesotho",1,16,26.8492946624756,58.0307846069336,69.1,NA,6.25,NA,57.5,46.6,40,49.1,"Lesotho",2.96676595238095
"738","LSO",2013,"Lesotho","LSO",90,14,0,2,0.13,5,1,1,0.17,5,2,0,0,8,4,0,0,29,7,3,0,0.2,0.4,0.5,0.09,0.24,0.2459,0,"0.1225","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,49.3314634146342,2499410956.14577,NA,73.729,10.1483097076416,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",49,"Lesotho",1,16,24.8773956298828,55.2321166992188,69.1,NA,6.38,NA,63.7,47.9,40,48.2,"Lesotho",3.48982620268817
"739","LSO",2014,"Lesotho","LSO",90,14,0,2,0.13,5,1,1,0.17,5,2,0,0,8,4,0,0,29,7,3,0,0.2,0.4,0.5,0.09,0.24,0.1474,0,"-0.0984","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,49.7005853658537,2538831766.20046,NA,73.211,9.84220027923584,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",47,"Lesotho",1,16,NA,NA,68.6,NA,6.66,NA,54,49.5,40,67.4,"Lesotho",4.07883181615622
"740","LSO",2015,"Lesotho","LSO",90,14,0,2,0.13,5,1,1,0.17,5,2,0,0,8,4,0,0,29,7,3,0,0.2,0.4,0.5,0.09,0.24,0.0675,0,"-0.0799","Sub-Saharan Africa","Lower middle income","Africa","Sub-Saharan Africa","Southern Africa","Developing","LS","Lesotho",NA,NA,2278037785.7279,NA,72.688,NA,"Sub-Saharan Africa (all income levels)","Maseru","27.7167","-29.5208","Lower middle income","IDA","Lesotho",48,"Lesotho",2,16,NA,NA,64.6,NA,NA,NA,54.7,49.6,40,68.5,"Lesotho",4.83136588086139
"741","LTU",2006,"Lithuania","LTU",165,11,1,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,5,14,0.09,0.25,0.67,0.33,0.44,0.28,0.075,0,"-0.1493","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",34.44,71.0560975609756,30216060233.4044,0.553619219851141,33.294,81.8649597167969,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",18,"Lithuania",1,6,65.2694702148438,76.8586730957031,82.4,NA,7.46,7.03297722498438,85.2,71.8,90,82.9,"Lithuania",3.14286195286195
"742","LTU",2007,"Lithuania","LTU",165,11,1,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,5,14,0.09,0.25,0.67,0.33,0.44,0.28,0.0347,0,"-0.0403","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",34.59,70.9,39738180076.6283,0.48156276298883,33.223,82.5683288574219,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",18,"Lithuania",1,6,65.4118347167969,79.4844589233398,86.6,NA,7.54,7.10839789218115,84.3,71.5,80,86.5,"Lithuania",3.60196480800885
"743","LTU",2008,"Lithuania","LTU",165,11,1,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,5,14,0.09,0.25,0.67,0.33,0.44,0.28,0.0367,0,"0.0020","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",35.77,71.8121951219512,47850551148.8365,0.444279844830956,33.152,85.1227416992188,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",18,"Lithuania",1,6,65.4530487060547,77.2103271484375,86,NA,7.45,7.02354964138557,84.2,70.9,80,86.3,"Lithuania",3.8199398535471
"744","LTU",2009,"Lithuania","LTU",165,11,1,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,5,14,0.09,0.25,0.67,0.33,0.44,0.28,0.1212,0,"0.0845","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",37.38,72.9146341463415,37440673477.8982,0.385853863788513,33.158,88.4635162353516,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",18,"Lithuania",1,7,65.6134033203125,67.7210998535156,85.8,NA,7.55,7.11782547540259,82.4,70,80,87.6,"Lithuania",3.73827101800948
"745","LTU",2010,"Lithuania","LTU",165,11,1,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,5,14,0.09,0.25,0.67,0.33,0.44,0.28,0.2707,0,"0.1496","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",33.76,73.2682926829268,37132564255.4319,0.526706730286423,33.243,85.6622085571289,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",21,"Lithuania",1,8,66.4329528808594,76.7487945556641,87.5,NA,7.41,6.98583930755425,82,70.3,80,84.6,"Lithuania",3.59224379330544
"746","LTU",2011,"Lithuania","LTU",165,11,9,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,13,14,0.82,0.25,0.67,0.33,0.44,0.72,0.2401,0.4444,"-0.0306","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",32.63,73.5634146341464,43505562065.1266,0.548146922409235,33.328,80.7649307250977,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",22,"Lithuania",1,9,67.0473175048828,78.8434982299805,87.6,NA,7.45,7.02354964110348,81.7,71.3,80,86.1,"Lithuania",3.39380216190476
"747","LTU",2012,"Lithuania","LTU",165,11,9,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,13,14,0.82,0.25,0.67,0.33,0.44,0.72,0.3175,0,"0.0774","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",35.15,73.8634146341464,42852204396.452,0.510386889966226,33.396,77.231819152832,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",23,"Lithuania",1,10,67.0593643188477,78.0423278808594,87.1,NA,7.46,7.03297722441996,79.2,71.5,80,93.6,"Lithuania",3.48413600422961
"748","LTU",2013,"Lithuania","LTU",165,11,9,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,13,14,0.82,0.25,0.67,0.33,0.44,0.72,0.3699,0,"0.0524","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",NA,73.9146341463415,46412093986.4596,0.465575129601164,33.446,71.9697036743164,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",24,"Lithuania",1,10,80.8866424560547,75.4809799194336,86.8,6.6275523205643,7.62,7.18381855889567,77.6,72.1,80,92.8,"Lithuania",3.70943120714286
"749","LTU",2014,"Lithuania","LTU",165,11,9,5,0.31,4,1,2,0.33,3,2,2,0.4,3,1,5,0.63,18,13,14,0.82,0.25,0.67,0.33,0.44,0.72,0.4792,0,"0.1093","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","LT","Lithuania",NA,73.9658536585366,48353937110.2561,0.449002126046535,33.478,68.5314102172852,"Europe & Central Asia (all income levels)","Vilnius","25.2799","54.6896","Upper middle income","Not classified","Lithuania",24,"Lithuania",1,10,NA,NA,87.8,7.62787723115416,7.81,7.3629426436009,85.7,73,80,92.9,"Lithuania",3.64609551076721
